CustomerID,City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Reason
9767-FFLEM,Westmorland,92281,33.03679,-115.60503,Male,No,No,No,38,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.5,2625.25,No,0,
9763-PDTKK,San Jose,95112,37.343827,-121.883119,Female,No,No,No,4,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.4,387.2,Yes,1,Competitor had better devices
9763-GRSKD,Los Angeles,90012,34.065875,-118.238728,Male,No,Yes,Yes,13,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,49.95,587.45,No,0,
9762-YAQAA,Seal Beach,90740,33.75462,-118.071128,Male,No,No,No,39,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),81.4,3213.75,No,0,
9761-XUJWD,Fresno,93650,36.841655,-119.797113,Male,No,No,No,5,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.6,339.9,No,0,
9758-MFWGD,Hawthorne,90250,33.914775,-118.348083,Female,Yes,Yes,Yes,48,No,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),29.9,1388.75,No,0,
9755-JHNMN,Bakersfield,93304,35.339796,-119.023552,Female,No,No,No,49,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),67.4,3306.85,No,0,
9754-CLVZW,Marysville,95901,39.19514,-121.503883,Female,No,Yes,Yes,26,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),38.85,1025.15,No,0,
9752-ZNQUT,Visalia,93291,36.391777,-119.372842,Female,No,No,No,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,48.6,48.6,No,0,
9750-BOOHV,Torrance,90501,33.833699,-118.314387,Female,No,No,No,32,No,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,No,0,
9747-DDZOS,Eldridge,95431,38.348884,-122.51699,Female,No,No,No,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),73.5,73.5,Yes,1,Network reliability
9746-YKGXB,Sacramento,95838,38.646096,-121.442433,Male,No,Yes,Yes,52,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),44.25,2276.1,No,0,
9746-MDMBK,Manton,96059,40.426679,-121.850421,Male,No,Yes,Yes,47,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),113.45,5317.8,No,0,
9743-DQKQW,Escalon,95320,37.818543,-121.006907,Male,No,No,No,3,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.1,79.8,No,0,
9742-XOKTS,Santa Clara,95050,37.351214,-121.952417,Male,No,Yes,Yes,67,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,89.55,6038.55,No,0,
9741-YLNTD,Greenfield,93927,36.248708,-121.386617,Male,No,No,No,6,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.95,522.35,No,0,
9739-JLPQJ,Long Beach,90822,33.778436,-118.118648,Female,No,Yes,Yes,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),117.5,8670.1,No,0,
9738-QLWTP,Santa Ysabel,92070,33.174725,-116.743329,Male,No,No,No,39,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,81.9,3219.75,No,0,
9734-YWGEX,South San Francisco,94080,37.654436,-122.426468,Female,No,No,No,9,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),98.3,923.5,Yes,1,Price too high
9734-UYXQI,Holtville,92250,32.811001,-115.152865,Female,No,No,No,2,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.4,106.55,Yes,1,Product dissatisfaction
9732-KPKBW,Oroville,95966,39.473896,-121.415927,Male,No,No,No,1,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,53.95,53.95,Yes,1,Extra data charges
9732-EQMWY,Concord,94518,37.950248,-122.022455,Female,No,Yes,No,49,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.4,5025,No,0,
9730-DRTMJ,Coarsegold,93614,37.212191,-119.749323,Male,No,Yes,No,32,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),72.8,2333.05,No,0,
9728-FTTVZ,Williams,95987,39.117537,-122.284654,Female,No,No,No,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.2,69.2,Yes,1,Lack of self-service on Website
9725-SCPZG,South Lake Tahoe,96150,38.911577,-120.106169,Male,No,No,No,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.85,90.85,Yes,1,Price too high
9722-UJOJR,Blairsden Graeagle,96103,39.783747,-120.661032,Male,No,Yes,No,29,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.75,1974.8,Yes,1,Price too high
9720-JJJOR,San Ysidro,92173,32.555828,-117.040073,Male,No,Yes,No,41,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),60.3,2511.3,No,0,
9717-QEBGU,Leggett,95585,39.873371,-123.741474,Male,No,No,No,2,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,144,No,0,
9715-WZCLW,Fontana,92335,34.087558,-117.464096,Male,No,Yes,Yes,71,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,97.2,6910.3,No,0,
9715-SBVSU,Loma Linda,92354,34.049315,-117.255974,Male,No,Yes,Yes,14,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),61.4,815.55,No,0,
9714-EDSUC,Alviso,95002,37.449537,-121.994813,Male,No,No,No,4,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,94.9,360.55,No,0,
9711-FJTBX,Pittsburg,94565,38.006047,-121.916834,Male,No,Yes,Yes,56,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,85.85,4793.8,No,0,
9710-ZUSHQ,Red Bluff,96080,40.186772,-122.388361,Female,Yes,No,No,37,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.75,4056.75,Yes,1,Lack of affordable download/upload speed
9708-HPXWZ,El Sobrante,94803,37.963995,-122.288296,Male,Yes,No,No,5,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),45.4,214.75,No,0,
9705-ZJBCG,Frazier Park,93222,34.907911,-119.234281,Female,No,Yes,Yes,13,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),54.15,701.05,No,0,
9705-IOVQQ,Huntington Park,90255,33.97803,-118.217141,Male,Yes,Yes,Yes,61,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,99,5969.3,No,0,
9702-AIUJO,Santa Paula,93060,34.402343,-119.094824,Male,No,Yes,Yes,50,Yes,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),44.8,2230.85,No,0,
9701-CDXHR,Apple Valley,92307,34.55082,-117.122396,Female,No,Yes,No,51,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.15,3649.6,No,0,
9700-ISPUP,Valley Center,92082,33.25283,-116.986079,Female,No,Yes,Yes,10,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,65.5,616.9,No,0,
9699-UBQFS,Los Angeles,90065,34.108833,-118.229715,Female,Yes,Yes,No,43,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.5,4156.8,No,0,
9696-RMYBA,Los Angeles,90003,33.964131,-118.272783,Male,No,No,No,5,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.1,398.55,No,0,
9695-IDRZR,Greenville,95947,40.160386,-120.835428,Female,No,No,Yes,34,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.15,3946.9,No,0,
9693-XMUOB,Palo Alto,94304,37.386978,-122.177746,Male,Yes,Yes,No,59,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.25,2997.45,No,0,
9692-TUSXH,Los Angeles,90041,34.137412,-118.207607,Female,No,No,No,18,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.05,1740.7,Yes,1,Competitor offered higher download speeds
9691-HKOVS,San Jose,95125,37.294926,-121.894763,Female,No,Yes,No,55,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,90.15,4916.95,No,0,
9689-PTNPG,Vidal,92280,34.264124,-114.717964,Male,No,No,No,2,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.25,144.55,Yes,1,Competitor had better devices
9688-YGXVR,Salida,95368,37.713152,-121.08739,Female,No,No,No,44,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.15,3973.2,No,0,
9685-WKZGT,Carmichael,95608,38.626128,-121.328011,Male,Yes,No,No,14,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,1036.75,Yes,1,Extra data charges
9681-OXGVC,Laytonville,95454,39.806141,-123.531098,Female,No,No,No,5,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,514,Yes,1,Competitor made better offer
9681-KYGYB,Kelseyville,95451,38.93496,-122.792243,Male,Yes,Yes,No,49,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,88.2,4159.45,No,0,
9680-NIAUV,West Hills,91307,34.199787,-118.68493,Female,No,Yes,No,72,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,No,0,
9677-AVKED,La Verne,91750,34.144703,-117.770299,Female,No,No,Yes,53,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,84.6,4449.75,No,0,
9675-ICXCT,El Cajon,92021,32.832706,-116.873258,Male,No,Yes,No,72,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,80.8,5728.55,No,0,
9674-EHPPG,Berkeley,94707,37.897753,-122.279391,Male,No,Yes,No,46,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),40.4,1842.7,No,0,
9670-BPNXF,Glennville,93226,35.735694,-118.738483,Female,No,No,No,45,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),62.55,2796.45,No,0,
9667-TKTVZ,Los Osos,93402,35.279984,-120.824288,Female,No,No,No,2,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.35,117.05,No,0,
9667-EQRXU,Boron,93516,34.95703,-117.73045,Female,Yes,No,No,30,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,40.3,1172.95,Yes,1,Don't know
9661-MHUMO,Mather,95655,38.549822,-121.266725,Male,Yes,Yes,Yes,1,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.25,49.25,Yes,1,Service dissatisfaction
9661-ACXBS,San Rafael,94901,37.972662,-122.491452,Female,No,No,No,42,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.2,4400.75,Yes,1,Competitor made better offer
9659-ZTWSM,Los Angeles,90013,34.044639,-118.240413,Male,Yes,Yes,No,66,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),107.35,7051.95,No,0,
9659-QEQSY,Los Angeles,90018,34.028735,-118.317236,Female,No,No,No,45,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,115.65,5125.5,No,0,
9658-WYUFB,Lathrop,95330,37.80821,-121.308401,Female,No,No,No,17,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.4,1617.5,Yes,1,Competitor offered more data
9651-GTSAQ,Corning,96021,39.913777,-122.289984,Female,No,Yes,No,53,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.1,5769.75,Yes,1,Attitude of support person
9647-ERGBE,Turlock,95380,37.474396,-120.875917,Female,No,Yes,No,30,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3046.15,Yes,1,Lack of affordable download/upload speed
9644-UMGQA,Penn Valley,95946,39.203817,-121.19584,Male,No,Yes,Yes,6,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.15,295.65,No,0,
9644-KVCNC,Fountain Valley,92708,33.712036,-117.950113,Female,No,No,No,66,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),92.15,6056.9,No,0,
9643-YBLUR,West Covina,91791,34.061634,-117.893169,Male,No,Yes,No,9,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),69.05,653.95,No,0,
9643-AVVWI,Los Angeles,90003,33.964131,-118.272783,Female,No,Yes,Yes,3,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,80,241.3,No,0,
9640-ZSLDC,Lagunitas,94938,38.021772,-122.691744,Female,No,Yes,Yes,53,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),60.6,3297,No,0,
9638-JIQYA,Ballico,95303,37.4695,-120.672724,Male,No,No,No,2,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),24.9,49.7,No,0,
9637-EIHEQ,Thermal,92274,33.53604,-116.119222,Female,No,No,No,1,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,50.8,50.8,Yes,1,Don't know
9637-CDTKZ,Panorama City,91402,34.223768,-118.445461,Male,No,Yes,No,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.1,8086.4,No,0,
9633-XQABV,Los Banos,93635,36.995162,-120.955099,Female,No,No,No,3,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,229.7,No,0,
9633-DENPU,Long Beach,90804,33.783047,-118.1486,Female,No,Yes,No,47,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.6,2723.4,No,0,
9631-XEYKE,Rialto,92377,34.156758,-117.404686,Male,No,No,No,3,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.4,137.25,No,0,
9626-WEQRM,Cedarville,96104,41.505916,-120.152505,Female,No,No,No,4,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,29.15,110.05,No,0,
9626-VFRGG,Susanville,96130,40.559177,-120.612113,Female,No,No,Yes,41,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.5,3645.05,No,0,
9625-QSTYE,San Francisco,94131,37.746699,-122.442833,Female,No,No,No,13,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.15,952.3,Yes,1,Service dissatisfaction
9625-QNLUX,San Jose,95138,37.246064,-121.749494,Male,No,Yes,Yes,68,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),103.25,7074.4,No,0,
9620-ENEJV,Vina,96092,39.955164,-122.018567,Female,No,No,No,6,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.55,433.95,No,0,
9619-GSATL,Dos Rios,95429,39.756049,-123.358701,Female,No,No,No,43,Yes,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,55.45,2444.25,No,0,
9617-INGJY,Manhattan Beach,90266,33.889632,-118.39737,Male,No,No,No,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.6,70.6,No,0,
9614-RMGHA,Dulzura,91917,32.622999,-116.687855,Male,No,Yes,No,65,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.85,5940.85,Yes,1,Attitude of support person
9611-CTWIH,Garden Grove,92841,33.786738,-117.982564,Female,No,No,No,3,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.45,240.45,Yes,1,Competitor made better offer
9610-WCESF,Sacramento,95828,38.486938,-121.395805,Male,No,No,No,67,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,43.9,3097.2,No,0,
9609-BENEA,Chula Vista,91914,32.688506,-116.938632,Male,No,Yes,No,35,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,69,2441.7,No,0,
9606-PBKBQ,Long Beach,90813,33.781086,-118.199049,Male,Yes,Yes,No,32,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85,2642.05,Yes,1,Attitude of support person
9605-WGJVW,Stockton,95204,37.974498,-121.319568,Female,Yes,No,No,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,70.2,No,0,
9603-OAIHC,Palmdale,93551,34.613476,-118.256358,Male,Yes,No,No,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.05,70.05,No,0,
9601-BRXPO,San Diego,92129,32.961064,-117.134917,Female,No,Yes,No,25,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.95,2566.5,Yes,1,Service dissatisfaction
9600-UDOPK,San Francisco,94117,37.770533,-122.445121,Male,No,Yes,No,30,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.05,2866.45,Yes,1,Lack of self-service on Website
9600-NAXZN,Los Angeles,90010,34.062125,-118.315709,Male,No,No,No,43,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,4528,Yes,1,Moved
9592-ERDKV,Mc Farland,93250,35.666886,-119.186717,Male,No,Yes,No,37,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,79.25,2911.8,No,0,
9591-YVTEB,National City,91950,32.67102,-117.095235,Male,Yes,No,No,55,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,44.85,2479.05,No,0,
9589-ABEPT,El Segundo,90245,33.917145,-118.401554,Male,No,Yes,No,69,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,92.45,6460.55,No,0,
9588-OZDMQ,Tollhouse,93667,36.993666,-119.348267,Female,No,Yes,No,2,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45,89.75,No,0,
9586-JGQKH,Cathedral City,92234,33.829583,-116.474131,Female,No,Yes,No,64,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.4,6794.75,No,0,
9584-EXCDZ,San Francisco,94103,37.773147,-122.411287,Female,No,No,No,17,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.5,1165.6,No,0,
9581-GVBXT,Santa Maria,93455,34.818227,-120.418784,Male,No,Yes,Yes,59,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,34.8,1980.3,No,0,
9578-VRMNM,Summerland,93067,34.420998,-119.60137,Female,No,No,No,16,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),65.2,1043.35,Yes,1,Attitude of support person
9577-WJVCQ,West Covina,91790,34.066964,-117.937007,Female,No,No,No,68,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,54.45,3687.75,No,0,
9576-SYUHJ,Long Beach,90815,33.797638,-118.11662,Male,No,No,No,37,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.15,3369.25,No,0,
9576-ANLXO,Earlimart,93219,35.858054,-119.305858,Female,No,No,No,3,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.55,222.3,Yes,1,Competitor offered higher download speeds
9574-RKJIF,Trabuco Canyon,92679,33.631119,-117.567346,Male,No,Yes,No,30,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.4,2838.7,Yes,1,Competitor offered higher download speeds
9572-WUKSB,South Pasadena,91030,34.110444,-118.156957,Male,No,Yes,No,3,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.9,92.25,No,0,
9572-MTILT,Fullerton,92833,33.877639,-117.961212,Male,No,Yes,No,59,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,106.75,6252.9,Yes,1,Competitor made better offer
9571-EDEBV,San Diego,92119,32.802959,-117.027095,Male,No,Yes,No,71,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),98.65,6962.85,No,0,
9570-KYEUA,Casmalia,93429,34.866032,-120.536546,Male,No,No,No,64,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),99.25,6549.45,No,0,
9565-JSNFM,Meadow Valley,95956,39.937017,-121.058043,Male,No,No,No,38,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.45,2597.6,Yes,1,Lack of affordable download/upload speed
9565-FLVCG,Lamont,93241,35.245035,-118.905553,Male,No,Yes,No,65,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,69.55,4459.15,No,0,
9565-DJPIB,Vallejo,94590,38.104705,-122.247387,Female,No,No,No,4,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,89.6,365.65,Yes,1,Network reliability
9564-KCLHR,San Diego,92106,32.71346,-117.236378,Male,No,No,No,1,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.25,51.25,Yes,1,Product dissatisfaction
9560-BBZXK,Whittier,90605,33.960891,-118.032222,Female,No,No,No,36,No,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,0,
9560-ARGQJ,Quincy,95971,39.971228,-121.041166,Female,No,No,No,16,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81,1312.15,Yes,1,Product dissatisfaction
9558-IHEZX,Litchfield,96117,40.507272,-120.338228,Female,No,No,No,71,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),106.75,7283.25,No,0,
9555-SAHUZ,Kernville,93238,35.852892,-118.397782,Female,No,Yes,Yes,38,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.5,2076.05,No,0,
9554-DFKIC,Villa Park,92861,33.817473,-117.810462,Male,No,Yes,Yes,30,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.45,1588.7,No,0,
9553-DLCLU,Stockton,95204,37.974498,-121.319568,Female,No,No,No,13,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.95,1161.75,No,0,
9552-TGUZV,Upland,91784,34.141146,-117.655583,Male,No,Yes,No,8,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,75,658.1,No,0,
9548-ZMVTX,Visalia,93292,36.37559,-119.211689,Male,No,Yes,Yes,72,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),90.45,6565.85,No,0,
9548-LIGTA,Tustin,92780,33.735802,-117.818805,Male,No,Yes,No,61,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,81.05,4747.65,No,0,
9547-ITEFG,San Diego,92105,32.741859,-117.090353,Male,No,Yes,Yes,9,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.6,897.75,No,0,
9546-CQJSU,Soda Springs,95728,39.279068,-120.414275,Female,No,No,No,2,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.4,193.6,Yes,1,Competitor had better devices
9544-PYPSJ,El Cajon,92020,32.79697,-116.969082,Female,Yes,Yes,Yes,62,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),96.1,6019.35,No,0,
9541-ZPSEA,San Andreas,95249,38.196497,-120.61689,Male,No,Yes,Yes,68,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),80.35,5375.15,No,0,
9541-PWTWO,Willow Creek,95573,40.949012,-123.655847,Female,No,No,No,52,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.95,4233.95,No,0,
9540-JYROE,Bonita,91902,32.67117,-117.00232,Male,No,No,No,8,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.1,551.35,Yes,1,Competitor offered higher download speeds
9537-VHDTA,Corona,92879,33.893823,-117.531446,Female,No,No,Yes,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,51.2,51.2,No,0,
9530-GRMJG,Whittier,90601,34.007353,-118.033683,Male,No,Yes,Yes,70,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.1,5979.7,No,0,
9530-EHPOH,El Cajon,92019,32.785165,-116.862648,Male,No,No,No,11,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,53.75,608,Yes,1,Competitor had better devices
9529-OFXHY,Elk Creek,95939,39.53222,-122.594879,Male,No,No,No,15,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.75,1242.2,No,0,
9526-JAWYF,Blythe,92225,33.674583,-114.71612,Male,No,No,No,26,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,89.8,2335.3,Yes,1,Service dissatisfaction
9526-BIHHD,San Jose,95127,37.375156,-121.795867,Male,No,No,No,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.7,29.7,Yes,1,Product dissatisfaction
9524-EGPJC,Walnut Creek,94595,37.862128,-122.075197,Female,No,No,No,18,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.1,1612.75,Yes,1,Competitor offered higher download speeds
9522-BNTHX,Caliente,93518,35.358953,-118.527064,Female,Yes,No,No,34,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,56.25,1765.95,No,0,
9518-XXBXE,Patterson,95363,37.410236,-121.320337,Male,Yes,Yes,No,10,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.3,720.45,No,0,
